Iteration;Oil_Price_USD;Sanctions_Years;RUB_EUR;Industrial_Growth_pct;Win_Rate_pct;CAPEX_Overrun;Revenue_M_EUR_yr;NPV_M_EUR;ROI_5yr_pct;Payback_Years
9501;65.1802;2.4182;107.3782;2.6337;71.6948;0.9756;2.0858;-8.5953;-28.7332;7.0159
9502;93.8087;4.444;69.5978;6.0625;27.7814;0.8;0.9752;-11.4621;-59.3684;12.3057
9503;73.1603;3.2146;141.1896;4.2334;49.1682;1.319;0.838;-23.4074;-78.822;23.6094
9504;51.5545;4.1722;114.2775;4.8845;58.1224;0.8505;0.9639;-12.2384;-62.2236;13.2358
9505;103.2647;2.8097;70.8159;4.5945;69.4727;1.5741;2.7754;-15.8069;-41.2266;8.5072
9506;87.8328;1.6301;81.5213;3.3621;62.5794;1.0967;2.4614;-8.7061;-25.1897;6.6836
9507;67.8216;6.1684;86.8478;3.8994;53.1191;1.3616;0.999;-23.7141;-75.544;20.4449
9508;83.0891;5.1145;86.8324;5.0934;57.1274;0.8;1.305;-9.4283;-45.6235;9.1951
9509;62.7333;3.3788;107.6013;5.2465;76.9675;0.8;1.6265;-7.7162;-32.2295;7.3778
9510;84.9247;1.5621;78.3419;7.8826;58.7162;0.926;2.4978;-5.3993;-10.0901;5.5611
9511;30.0;7.0101;132.5824;3.8834;60.8366;1.0083;0.7027;-17.6618;-76.7686;21.5226
9512;51.6436;2.5081;129.8813;7.106;60.0895;1.1332;1.3728;-15.5524;-59.6178;12.3817
9513;87.6267;7.8539;116.7459;3.3094;79.1245;1.3608;0.979;-23.3113;-76.0179;20.8489
9514;65.5062;4.1116;101.1122;5.3329;53.5194;0.94;1.139;-13.2081;-59.61;12.3793
9515;73.7358;3.377;126.4102;4.8668;51.1557;0.9185;0.9638;-13.7205;-65.0217;14.2946
9516;45.7579;5.856;93.3339;4.4112;85.5483;0.9555;1.4264;-11.4218;-50.2392;10.0481
9517;103.2616;7.1382;83.4333;4.5915;49.832;1.0759;1.1202;-16.4398;-65.2966;14.4078
9518;91.4295;3.531;134.6525;3.6661;44.1782;0.8;1.0128;-10.8611;-57.7985;11.8479
9519;66.3877;3.7221;108.2622;5.9559;76.4758;0.8;1.8032;-5.8572;-24.8684;6.655
9520;62.7155;3.8604;84.2809;3.3361;64.0662;1.0673;1.5547;-13.6233;-51.4416;10.2969
9521;88.5329;7.7272;90.0833;5.0763;69.7686;0.8;1.2663;-9.2892;-47.2392;9.4767
9522;105.6845;5.4784;83.1847;5.7338;68.1012;1.2567;1.744;-16.5048;-53.7404;10.8086
9523;87.1677;2.9252;165.7887;6.6763;66.6513;0.8;1.1164;-10.3904;-53.4826;10.7487
9524;109.0924;2.5961;100.1025;6.0577;51.1938;0.8547;1.5336;-9.3684;-40.189;8.3597
9525;53.3977;2.8391;104.0231;5.4586;52.4214;0.8;1.4447;-8.2053;-39.8036;8.3061
9526;55.251;3.0019;119.7582;3.6434;60.0847;0.874;1.1815;-11.3332;-54.9417;11.0967
9527;48.5991;2.8381;73.7979;3.4213;51.4952;0.8387;1.5379;-8.5561;-38.8741;8.1798
9528;77.9517;5.2346;131.5395;2.8921;64.8927;1.2524;0.9747;-21.6367;-74.0584;19.274
9529;73.1609;2.1593;85.9021;2.7486;70.9686;1.7539;2.4059;-23.9331;-54.2739;10.9347
9530;67.2649;3.6172;158.0125;4.5979;81.6271;0.8;1.1986;-10.3416;-50.0584;10.0117
9531;84.5667;5.0066;92.4812;3.5089;58.9829;0.8706;1.4102;-10.2723;-46.0037;9.2599
9532;92.1819;3.1328;129.6165;6.3988;47.69;0.9715;0.9582;-15.2219;-67.1224;15.2079
9533;42.5381;1.7451;60.0;3.7316;70.2843;0.809;2.8238;0.6284;16.3438;4.2976
9534;59.2545;1.894;74.5438;4.7414;73.6002;1.1182;2.7984;-7.1176;-16.5841;5.9941
9535;84.7626;2.2297;92.9227;4.203;59.0204;0.8;1.8946;-5.0516;-21.0584;6.3338
9536;61.5807;6.696;60.1881;2.4942;71.2744;1.1297;1.8263;-13.1257;-46.1148;9.279
9537;55.6323;5.2301;116.2091;6.2342;68.8601;1.018;1.0391;-15.7785;-65.9759;14.6955
9538;88.3337;1.7379;108.1382;5.6432;77.6409;1.163;2.7469;-7.814;-21.2655;6.3505
9539;46.789;3.6365;78.0589;5.8158;82.3563;0.9977;2.3269;-7.3859;-22.2567;6.4314
9540;64.5716;3.0737;99.6018;5.4924;74.68;1.1578;2.1406;-11.608;-38.3732;8.1133
9541;75.9156;4.7028;122.3382;3.4608;62.4277;1.1121;1.4068;-14.867;-57.8357;11.8584
9542;59.6712;4.3668;60.0;3.4899;78.6263;0.9646;2.4326;-6.1763;-15.9336;5.9477
9543;84.0968;4.1259;72.7332;5.278;74.384;1.1181;2.5378;-8.813;-24.3424;6.6087
9544;59.7602;3.2483;91.9641;6.9144;48.3417;1.3296;1.3354;-20.4683;-66.5207;14.9346
9545;95.3552;2.3091;100.5949;5.179;60.1013;0.8;1.7403;-6.513;-27.489;6.8955
9546;67.7366;5.8609;98.5454;6.0677;45.5383;0.8;0.8426;-12.5977;-64.8928;14.2421
9547;82.0829;7.1734;124.8976;3.8112;72.6673;1.2965;0.8423;-23.1227;-78.3451;23.0895
9548;83.4284;8.0728;112.6711;6.2468;69.67;1.1971;0.8687;-20.557;-75.8117;20.6712
9549;58.7043;1.6799;119.0244;3.9708;63.789;1.331;1.3964;-20.3807;-65.0295;14.2978
9550;33.0372;5.8411;70.6474;4.9602;52.9647;0.9786;1.1785;-14.0994;-59.856;12.4552
9551;76.4936;5.7353;103.6869;4.0508;53.3444;1.4201;1.0;-24.6427;-76.5274;21.3014
9552;71.3012;8.1246;92.6088;5.9337;31.8891;1.7837;0.4974;-35.7693;-90.7044;50.0
9553;80.0049;2.9509;144.126;5.9541;46.8137;1.2594;0.9258;-21.3376;-75.4968;20.4055
9554;65.9225;5.8593;104.4563;2.3848;65.6909;1.1234;1.1772;-17.088;-65.0713;14.3149
9555;62.2523;1.639;84.5977;6.5879;70.8553;1.1582;2.3841;-9.6972;-31.3863;7.2872
9556;106.1525;5.048;123.754;8.1646;78.3632;1.0343;1.6145;-12.0486;-47.967;9.6093
9557;43.4976;3.4297;115.1223;4.067;68.7372;1.0664;1.1375;-16.0315;-64.4443;14.0624
9558;83.2111;6.0799;81.4321;4.4098;66.2804;1.0939;1.5517;-14.2851;-52.7152;10.5742
9559;59.6572;6.985;91.6565;6.4591;44.3792;1.5754;0.8661;-28.5854;-81.6756;27.286
9560;63.956;3.5008;92.0479;4.7002;74.262;0.8589;2.6666;-1.8393;3.4941;4.8312
9561;64.2921;4.3832;135.9158;4.594;86.3076;0.9565;1.3241;-12.1696;-53.8542;10.8352
9562;55.5382;2.1698;105.2123;7.4455;75.299;1.0006;1.8594;-10.9806;-38.0566;8.0719
9563;80.282;3.773;119.9249;2.5686;71.5482;1.1336;1.342;-15.9133;-60.5399;12.671
9564;95.0316;3.4803;88.3983;3.4166;64.4553;1.0504;1.8826;-11.0777;-40.2571;8.3692
9565;78.4602;2.5855;108.7303;5.2267;53.6369;0.8;1.4026;-8.3072;-41.5592;8.5557
9566;71.8609;7.351;138.5194;2.1707;69.0122;1.0149;0.7106;-17.7368;-76.6613;21.4236
9567;52.2441;2.3754;91.3685;4.0405;54.3112;0.9792;1.6968;-10.032;-42.2402;8.6565
9568;79.3029;5.0783;102.9207;4.0268;72.2474;0.9983;1.7647;-11.2266;-41.076;8.4855
9569;108.8143;7.2971;71.1182;6.0427;50.1801;1.1829;1.4338;-17.5314;-59.598;12.3756
9570;63.1475;7.5805;82.5811;5.6393;39.6179;1.2702;0.7193;-23.3651;-81.1236;26.4882
9571;63.2323;6.292;91.9789;2.0752;81.9439;0.8454;1.2659;-10.5383;-50.0889;10.0178
9572;59.9004;2.5453;76.7045;3.5603;62.878;1.4707;1.9472;-19.7169;-55.8678;11.3296
9573;61.1905;6.5156;139.1655;3.5649;61.6312;0.8;0.8242;-12.1121;-65.6563;14.5587
9574;30.0;3.064;81.0988;4.2751;73.5568;0.8675;1.9;-6.5198;-26.9896;6.8483
9575;77.2906;7.7283;121.7378;2.9537;55.2885;0.9566;0.7324;-16.18;-74.4796;19.5922
9576;54.7801;5.6016;104.7817;5.2775;91.3168;1.1512;1.5519;-15.5565;-55.0633;11.1268
9577;41.0153;6.2212;100.7743;3.5587;61.5481;0.8;1.0012;-11.0661;-58.2817;11.9851
9578;83.5574;1.9211;144.9967;5.4829;35.2984;1.5575;0.821;-28.7934;-82.4291;28.4561
9579;50.5237;4.7325;60.0;4.5957;47.1059;0.8;1.7733;-6.4318;-26.1108;6.7669
9580;63.904;6.5512;95.2132;3.1404;54.0196;1.3634;0.7959;-24.9065;-80.5425;25.697
9581;96.396;6.9662;76.3307;6.6824;61.547;0.9205;1.7398;-9.8412;-36.9957;7.936
9582;44.6341;1.3246;61.2409;6.7266;57.3264;1.0191;3.7767;2.6917;23.5323;4.0475
9583;42.4132;7.9886;74.1795;5.0355;61.4558;0.8;0.9877;-11.6577;-58.8455;12.1493
9584;74.8475;1.5145;100.4319;4.2412;49.3845;1.1602;1.6002;-15.7256;-54.0223;10.8748
9585;90.6908;4.9369;83.4154;3.0156;60.9871;0.9696;1.4038;-12.5764;-51.7389;10.3603
9586;41.6618;5.4845;125.1263;6.2067;25.9441;1.2644;0.4141;-24.956;-89.0835;45.8022
9587;77.3384;2.0967;94.7942;5.834;77.766;0.8;2.3164;-2.7288;-3.4821;5.1804
9588;80.458;1.5678;92.2023;3.379;51.7133;1.3311;1.5647;-19.5642;-60.8146;12.7599
9589;32.9351;6.218;92.3052;3.5698;87.4493;0.8;1.3665;-8.7858;-43.0613;8.7814
9590;84.373;3.6032;97.5677;5.2854;42.2051;1.0519;1.4711;-13.1342;-53.3801;10.725
9591;85.7789;2.095;90.0667;2.8368;52.8098;0.8;1.9829;-4.9641;-17.3807;6.0519
9592;64.3879;6.0273;80.8307;3.6615;39.8484;1.4801;0.9755;-26.0489;-78.0307;22.759
9593;92.5422;6.8329;128.0558;3.0392;86.6196;1.2094;1.2244;-18.9725;-66.2556;14.8173
9594;90.4562;4.7618;85.5539;3.0875;58.5283;1.3757;1.5586;-19.8013;-62.2355;13.2399
9595;71.8561;2.4569;90.8572;3.5199;78.2811;0.9486;2.1305;-8.4038;-25.1345;6.6786
9596;61.874;1.1013;111.3325;5.959;82.2149;0.9395;2.432;-5.2183;-13.7087;5.7943
9597;52.4891;5.5394;108.2946;1.9682;72.3675;0.9919;0.9983;-15.0301;-66.4524;14.9042
9598;69.3239;4.5305;79.9827;5.2502;82.8925;0.9731;2.2051;-7.4223;-24.4625;6.6192
9599;80.2557;5.1811;120.7734;4.9869;61.3198;0.9242;1.0879;-13.4369;-60.7609;12.7424
9600;64.1648;6.4753;114.387;6.0525;63.152;0.958;0.9791;-15.0098;-65.9344;14.6776
9601;30.445;3.8662;104.5498;4.9856;75.3343;1.265;1.4833;-18.3165;-60.9142;12.7924
9602;92.8369;2.2197;89.7781;4.0317;66.1617;1.2139;2.0611;-13.6281;-43.4022;8.8343
9603;73.424;8.0022;90.3316;3.377;41.8245;0.8;0.6263;-13.5346;-73.9056;19.1612
9604;63.1668;4.5009;95.0802;6.0856;54.8381;1.1532;1.5274;-15.2046;-55.8498;11.325
9605;85.4289;4.942;73.4946;5.3454;80.384;0.8;2.7651;-0.1397;15.2109;4.3399
9606;97.4435;7.8957;99.0231;3.8603;69.4806;1.3476;1.1491;-22.1859;-71.5764;17.591
9607;30.0;7.867;124.9852;5.9634;57.0939;0.8264;0.5709;-14.3647;-76.9701;21.7109
9608;77.8167;4.6656;124.4947;3.9312;51.1046;1.1722;0.7823;-20.3623;-77.7536;22.4756
9609;44.3203;3.1656;90.9179;4.5986;46.1502;1.1359;1.2621;-16.7672;-62.9635;13.5002
9610;78.984;9.5619;130.4762;3.6933;41.7424;0.9408;0.3747;-18.2191;-86.7261;37.6678
9611;72.3027;5.3929;161.039;5.4008;57.273;0.9262;0.6817;-16.1358;-75.4677;20.3813
9612;81.4431;3.7279;92.3992;3.1087;72.0494;0.955;1.7398;-9.8539;-39.2737;8.2337
9613;61.0135;4.5897;118.8722;4.1521;54.9713;1.1027;0.8956;-18.4128;-72.9283;18.4695
9614;36.2817;3.7673;60.0;3.6182;52.9833;1.1838;2.5218;-9.8727;-28.9918;7.0414
9615;61.8934;7.2746;73.0127;4.9956;35.4708;1.5565;0.6591;-29.8591;-85.884;35.4207
9616;77.3233;4.1337;102.3042;5.1827;83.0515;1.4159;1.7761;-19.5766;-58.1885;11.9584
9617;88.2771;6.5743;77.7491;2.9438;68.7618;1.1229;1.4231;-15.7384;-57.7576;11.8364
9618;48.907;6.7399;166.4959;5.2096;64.6912;1.0544;0.604;-18.9671;-80.9076;26.1884
9619;88.4871;6.5821;116.1219;2.3849;49.562;0.898;0.6935;-15.3194;-74.2588;19.4241
9620;58.3383;5.7018;127.3104;7.888;62.2673;1.1388;1.2099;-17.1483;-64.5869;14.1191
9621;76.5241;6.8935;99.277;3.8328;34.957;1.3165;0.5193;-25.4465;-86.8518;38.028
9622;60.8219;3.6165;77.8176;6.1739;68.393;1.2594;1.9671;-14.4971;-47.9333;9.6031
9623;73.2791;2.1502;87.8357;4.9017;49.6256;1.0584;1.6561;-12.6984;-47.8461;9.587
9624;86.0538;6.7632;106.5661;4.9627;67.4964;0.8872;1.1247;-12.4243;-57.7451;11.8329
9625;47.9137;4.2232;85.2588;2.8509;77.9875;1.0283;1.9168;-10.8591;-37.8627;8.0467
9626;57.7617;2.2393;118.2698;5.8652;55.4488;1.1564;1.2483;-17.4036;-64.0178;13.8958
9627;73.3293;2.1549;119.4651;4.673;58.9041;1.2681;1.331;-19.406;-65.0128;14.2909
9628;113.2285;2.4447;100.1246;5.3052;77.1039;1.0486;2.6888;-6.3628;-14.526;5.8497
9629;54.4626;5.9306;63.3555;4.4639;74.1669;1.2105;2.1689;-12.4759;-40.2743;8.3716
9630;106.7224;5.615;153.5255;4.7951;41.8781;1.2369;0.5696;-23.5582;-84.6504;32.5742
9631;106.0796;2.7002;94.822;3.2692;55.0415;0.9436;2.1648;-6.4148;-23.523;6.5379
9632;68.2484;6.8095;196.8593;4.3707;76.1816;0.8912;0.5654;-15.9886;-78.8509;23.6417
9633;64.6333;3.0867;117.7194;3.9702;59.917;1.4036;1.195;-22.8501;-71.6207;17.6185
9634;57.5428;6.2897;94.8865;3.5416;65.013;1.1537;1.0686;-18.1641;-69.1248;16.1942
9635;68.7724;4.1695;111.8463;4.8018;88.4459;1.1186;1.7005;-13.4519;-49.3292;9.8676
9636;44.6791;5.7748;60.3613;5.1451;62.6779;0.8974;1.5955;-9.769;-40.7336;8.4365
9637;68.6277;3.5861;129.2445;4.9762;83.2491;0.8;1.5556;-7.3703;-35.1847;7.7142
9638;96.9438;3.411;189.9775;4.4466;75.1352;1.1007;0.9398;-18.2839;-71.5389;17.5678
9639;59.0005;6.752;60.0;5.2167;47.6372;1.1021;1.4712;-14.8293;-55.5032;11.2368
9640;65.667;1.4157;93.0668;4.9632;51.6552;1.1472;1.6096;-14.5544;-53.2303;10.6907
9641;39.3795;8.7039;97.4009;4.7463;30.701;1.0003;0.3842;-19.3902;-87.1984;39.0577
9642;76.7331;5.1631;124.4591;4.8492;48.7608;0.8939;0.8811;-14.1148;-67.144;15.2179
9643;74.7607;3.8567;169.2986;6.3745;50.3004;1.0554;0.7303;-18.6365;-76.9349;21.6778
9644;71.1466;5.0266;110.0451;2.7924;39.5452;1.2863;0.6252;-24.2316;-83.7991;30.8625
9645;66.0971;2.2074;170.8213;4.1221;75.0545;1.1162;1.0818;-17.7788;-67.6952;15.4776
9646;64.7304;4.3153;104.3529;5.1073;89.7813;0.8;1.8523;-5.8464;-22.8216;6.4785
9647;79.0342;9.0044;111.9471;2.2259;62.8476;0.9644;0.605;-17.1924;-79.0914;23.9136
9648;69.4813;2.8638;108.552;6.6739;75.2317;0.8785;2.0831;-6.0201;-20.9572;6.3257
9649;75.6695;5.7025;135.6727;4.9822;53.8402;1.376;0.7175;-25.7241;-82.6178;28.7651
9650;73.8697;3.8702;89.9802;6.0354;56.3482;0.9576;1.373;-12.0435;-52.2048;10.4613
9651;90.2217;5.1926;122.6999;6.2796;63.1482;1.3492;1.0789;-22.6784;-73.3455;18.7585
9652;82.1859;2.7059;73.5136;5.2187;55.9357;1.0456;2.2051;-9.1635;-29.7009;7.1125
9653;73.4715;4.0659;93.1345;1.2511;45.6967;0.9212;1.322;-11.7471;-52.1654;10.4527
9654;97.3316;8.8494;85.2838;4.8215;44.8856;0.8254;0.6707;-13.9803;-72.9135;18.4594
9655;77.5648;2.6536;102.2234;4.9178;47.5162;0.9319;1.2043;-12.8706;-56.9238;11.6073
9656;93.4893;5.083;92.4022;2.9697;69.4595;1.0025;1.5305;-12.3398;-49.1126;9.8256
9657;80.925;4.6875;132.715;1.9155;63.2222;0.8;0.934;-11.6362;-61.0853;12.8486
9658;36.8455;4.6219;80.2786;5.2925;64.3405;1.1366;1.4367;-16.1222;-57.864;11.8663
9659;93.487;4.9409;64.8671;2.7262;61.2846;0.844;1.8996;-6.3531;-24.9761;6.6645
9660;72.4332;4.2466;71.2254;7.6921;60.3127;0.8;1.9161;-5.1803;-20.1611;6.2626
9661;69.0648;1.1341;128.2155;4.9947;70.7476;0.8;1.815;-6.2501;-24.375;6.6116
9662;75.0643;7.4225;78.4751;6.6273;74.4659;0.9084;1.4496;-10.9089;-46.8073;9.3998
9663;63.7903;6.608;110.4576;4.6467;69.4409;1.1158;1.1621;-17.1866;-65.2833;14.4023
9664;74.0865;2.5338;92.8953;5.7273;48.1937;1.3882;1.4938;-20.3071;-64.1303;13.9393
9665;59.3462;3.7536;122.8828;4.6799;77.7159;0.9531;1.5457;-11.0982;-45.9435;9.2496
9666;92.9369;6.0938;94.3941;6.1084;41.2208;1.0688;0.8097;-18.2485;-74.7466;19.7993
9667;67.9554;8.8485;199.5884;1.5425;57.2386;0.986;0.2991;-19.6733;-89.8866;49.4394
9668;63.1135;8.1974;160.7257;5.9322;47.8947;0.8;0.407;-14.8081;-83.0399;29.4809
9669;53.3513;7.413;92.4222;5.6031;37.7136;1.0785;0.5567;-20.1036;-82.792;29.0563
9670;74.838;2.4394;89.3121;4.3688;64.2115;0.9957;1.9545;-9.2236;-34.567;7.6414
9671;73.3679;7.6152;200.0;3.9863;51.9417;0.8;0.4184;-14.8212;-82.567;28.6812
9672;76.9916;7.1569;76.3599;4.1513;37.516;1.4022;0.7683;-25.9869;-81.736;27.3762
9673;51.5095;3.5632;98.6338;5.0242;51.3237;1.1275;1.2429;-16.8567;-63.255;13.6073
9674;41.1787;3.6546;100.5628;6.4211;42.6448;0.8;0.9191;-11.7269;-61.7046;13.0564
9675;81.2606;4.007;99.9416;3.7987;48.9058;1.1104;1.303;-16.2075;-60.8836;12.7824
9676;96.7236;5.2183;64.7473;2.0473;78.8227;1.8317;2.4015;-25.2499;-56.2985;11.4413
9677;51.5256;2.9889;113.2186;8.3269;56.6008;1.0013;1.2247;-13.6649;-59.2297;12.2638
9678;98.6099;1.2383;78.4595;5.6074;74.0624;1.1481;3.3398;-4.7056;-3.0341;5.1565
9679;75.1104;2.3314;143.1893;4.0132;77.8305;0.8926;1.4718;-10.6246;-45.0347;9.0966
9680;69.8729;3.8982;69.4897;6.3833;51.9405;0.9141;2.1406;-6.5802;-21.9426;6.4055
9681;62.8441;3.0901;101.4978;6.0005;31.5683;1.3673;0.7237;-25.0186;-82.3554;28.3373
9682;45.0787;6.0428;60.0;5.3384;43.2842;1.1356;1.0557;-18.0006;-69.0123;16.1354
9683;87.7791;2.0918;60.0;3.8844;51.8308;1.2386;2.6827;-9.5645;-27.8019;6.9254
9684;56.0391;7.6572;81.0716;5.601;50.4678;0.9541;0.9235;-15.0329;-67.7356;15.4969
9685;55.9635;7.3617;83.9833;6.2343;52.4454;1.0947;1.0677;-17.2155;-67.4884;15.3791
9686;87.8547;7.5367;144.2578;2.0199;42.2888;0.9848;0.4214;-18.9367;-85.7376;35.0571
9687;36.1063;5.8388;98.9903;4.9367;57.2561;1.1308;0.903;-19.2637;-73.3794;18.7825
9688;42.5752;2.0941;138.1406;5.0473;66.1199;0.9776;1.1513;-14.7051;-60.7439;12.7369
9689;69.6736;3.8874;90.9421;4.9991;31.4397;1.4271;0.7708;-26.1877;-81.9964;27.7722
9690;75.2791;2.2666;116.3603;4.6693;82.3262;0.9538;2.2412;-6.763;-21.6794;6.384
9691;78.7252;9.0956;83.4128;6.3791;84.3321;1.0889;1.2339;-16.0135;-62.2272;13.237
9692;64.5676;3.3402;82.0068;4.283;55.767;0.8;1.4977;-7.8575;-37.5944;8.0121
9693;115.5467;4.7488;63.4313;4.5958;65.7108;1.269;2.4455;-12.4932;-35.7609;7.7834
9694;65.8979;6.1698;108.7562;5.0735;60.5081;0.8;0.8773;-12.0849;-63.4443;13.6778
9695;65.8458;7.7024;106.7715;4.3329;57.9851;0.8787;0.7738;-14.6826;-70.6468;17.0339
9696;55.6542;5.9681;121.4495;2.521;82.6304;0.8;1.2241;-9.936;-48.9951;9.803
9697;72.2303;5.3475;105.5199;4.9212;29.4519;0.8;0.6274;-13.3791;-73.8567;19.1253
9698;81.0693;4.0408;165.9554;4.9382;56.8112;1.2146;0.8482;-20.9457;-76.7234;21.4808
9699;91.6644;4.8774;104.499;4.0523;44.2192;0.8538;0.8381;-13.2304;-67.2802;15.2813
9700;43.1929;1.9955;128.1404;4.4015;68.1861;0.8;1.1917;-10.146;-50.3475;10.07
9701;65.5721;7.2217;92.2169;-0.1698;72.4595;0.8;1.3233;-9.177;-44.8626;9.0683
9702;78.0407;4.4919;79.6827;6.4126;60.7087;1.2481;1.9511;-14.4831;-47.8923;9.5955
9703;80.567;1.4763;119.6528;5.9515;51.1087;0.93;1.3044;-11.8786;-53.2447;10.694
9704;70.1179;7.6921;97.796;2.5933;64.5242;0.9901;0.8228;-16.6214;-72.2983;18.0495
9705;79.7636;4.1724;123.1226;3.5868;38.9492;1.2025;0.8369;-21.2037;-76.8012;21.5528
9706;55.4386;7.0439;109.2244;6.7728;59.8389;1.1256;1.126;-17.0338;-66.6527;14.9937
9707;98.0423;6.915;82.0162;2.8677;44.7106;1.0393;0.8653;-17.2941;-72.2456;18.0151
9708;87.8673;6.4996;130.8111;5.3177;74.6303;1.2894;1.1331;-21.2213;-70.7079;17.0695
9709;45.7913;1.7076;80.4288;3.862;60.4697;0.8;1.7744;-6.21;-26.0664;6.7628
9710;50.6481;2.9224;116.9214;5.2152;78.6856;0.9403;1.8409;-9.3638;-34.7416;7.6619
9711;51.1554;7.1232;137.7683;4.6752;60.6126;1.199;0.5657;-22.8111;-84.2718;31.7901
9712;82.2035;7.4083;90.8329;4.1752;70.2776;1.4463;1.2952;-23.7018;-70.1484;16.7495
9713;46.8749;3.9968;133.509;5.1828;56.3103;1.4785;0.8082;-27.254;-81.7795;27.4416
9714;64.0416;3.8978;110.4513;3.8604;62.0637;0.8;1.3732;-8.5974;-42.7838;8.7388
9715;78.1847;2.5395;123.7367;1.9237;53.7106;1.015;1.2911;-14.5031;-57.6004;11.7926
9716;68.809;8.5506;81.1242;3.2084;74.7907;1.1035;1.2282;-16.1384;-62.8997;13.477
9717;74.66;2.7499;105.5036;3.0282;74.2001;0.9678;1.8596;-9.6686;-35.9538;7.8069
9718;50.8156;2.6295;70.3266;2.1938;67.1822;1.1491;2.486;-9.1727;-27.8873;6.9336
9719;80.7074;5.2501;153.3918;5.1541;46.2059;1.5713;0.5971;-30.4047;-87.3328;39.4719
9720;58.9622;2.9016;60.4412;4.3408;43.9529;0.8353;1.666;-8.2341;-33.5173;7.5208
9721;64.1568;7.9822;91.5131;5.1309;49.0313;0.8;0.6683;-13.4523;-72.1557;17.957
9722;74.2792;1.009;79.2211;5.3811;61.5083;1.1359;2.503;-8.5374;-26.5456;6.8069
9723;71.8554;0.8696;118.3735;5.7347;67.3584;0.9113;1.8436;-8.5079;-32.5644;7.4145
9724;70.4316;4.2619;161.7669;5.2104;61.5734;1.1448;0.9982;-18.6848;-70.9356;17.2032
9725;56.4887;4.1653;117.7895;3.1306;63.4292;1.0396;0.9918;-16.2224;-68.1991;15.7229
9726;64.6081;2.4697;200.0;5.4693;53.0941;0.9634;0.779;-15.9916;-73.0483;18.5517
9727;70.0393;4.2022;70.8585;4.9327;76.6375;0.871;2.2537;-4.6979;-13.7509;5.7972
9728;45.2485;3.745;72.2313;7.8852;72.175;1.0195;2.3995;-7.3247;-21.5425;6.3729
9729;61.6744;7.2994;79.9892;4.6119;89.334;0.9248;1.869;-9.2302;-32.6333;7.4221
9730;76.9782;0.9688;103.0775;5.1743;28.6167;1.2501;0.9294;-21.6385;-75.2192;20.1769
9731;47.0061;8.7438;77.3577;4.4578;67.0182;1.0211;0.932;-16.4813;-69.5773;16.4351
9732;90.8185;5.0022;82.8685;4.6733;68.677;0.8;2.193;-3.658;-8.6255;5.472
9733;92.853;2.399;116.7799;4.5721;57.8084;1.323;1.3631;-19.8633;-65.6572;14.5591
9734;47.5873;1.5538;73.3599;3.9481;60.707;0.9729;2.3636;-6.1098;-19.0159;6.1741
9735;94.4372;4.4578;75.3295;4.866;51.6249;1.5175;2.0089;-20.9779;-55.8715;11.3306
9736;67.4155;2.8619;90.5168;5.5326;47.9826;0.9475;1.3338;-12.5667;-53.0752;10.6554
9737;77.5333;3.1829;92.6714;3.9707;56.4848;0.8524;1.4075;-9.4058;-44.957;9.0838
9738;61.0603;2.9129;128.7245;5.8534;65.6887;0.942;1.2409;-12.6964;-56.0903;11.387
9739;86.6148;5.1768;79.8389;5.6715;60.4098;0.98;1.4758;-11.7255;-49.803;9.9607
9740;77.3097;4.5511;83.5212;3.2796;45.7654;0.9499;1.4127;-12.0681;-50.4264;10.086
9741;55.3452;1.8608;115.6522;3.1545;58.7773;0.8811;1.2815;-11.2934;-51.5197;10.3135
9742;49.0264;4.3888;122.1829;5.2722;62.8213;0.9129;1.0305;-13.1531;-62.3728;13.2883
9743;43.7146;6.2736;142.9295;3.7187;34.9647;1.391;0.3317;-28.3022;-92.0525;50.0
9744;73.383;1.8887;112.4434;3.0314;63.9226;0.9509;1.767;-9.985;-38.0589;8.0722
9745;80.3045;7.2922;103.3128;7.1753;34.2989;1.5359;0.5374;-30.2163;-88.3366;42.8692
9746;81.7174;4.7045;115.4607;3.1505;70.4236;1.2323;1.2117;-19.2272;-67.2263;15.2561
9747;67.8763;8.188;93.5332;2.3146;92.7954;0.9875;1.2509;-13.852;-57.7758;11.8416
9748;49.1741;2.3757;93.3614;3.4245;62.4876;1.1407;2.064;-12.3522;-39.6851;8.2898
9749;57.7227;9.3458;64.1769;4.9475;53.4392;0.8994;0.8514;-13.9337;-68.4452;15.8455
9750;90.7423;5.1363;125.0263;4.7103;74.1423;1.2377;1.5571;-17.4421;-58.0649;11.9232
9751;61.2767;4.637;105.4287;7.4308;42.4546;1.3046;0.8781;-22.6168;-77.5636;22.2852
9752;72.5815;4.3225;121.4412;3.4474;64.7056;1.1267;1.142;-17.3028;-66.2148;14.7994
9753;50.6383;1.2495;60.0;4.9542;83.7079;0.9038;3.9074;4.9594;44.1127;3.4695
9754;76.0585;7.9965;98.8294;6.2927;72.7916;1.1264;0.9978;-18.4331;-70.4717;16.9329
9755;61.7617;5.1344;80.7372;3.6115;69.8703;0.8701;1.6867;-8.3773;-35.383;7.7379
9756;88.8408;1.9752;145.5487;5.6556;71.4638;0.8;1.5234;-8.1215;-36.526;7.8772
9757;83.924;1.2054;116.5971;1.8517;48.1286;1.0536;1.341;-14.4397;-57.5718;11.7846
9758;61.0773;1.5982;106.0307;7.2381;55.6592;0.8;1.6998;-7.0327;-29.175;7.0597
